"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 10","Male","Number","223","units","0","v1281062612","12.5.13.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 10","Female","Number","223","units","0","v1281062613","12.5.13.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 10","Sex not reported","Number","223","units","0","v1281062614","12.5.13.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 11","Total, sex","Number","223","units","0","v1281062615","12.5.14.1","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 11","Male","Number","223","units","0","v1281062616","12.5.14.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 11","Female","Number","223","units","0","v1281062617","12.5.14.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 11","Sex not reported","Number","223","units","0","v1281062618","12.5.14.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 12","Total, sex","Number","223","units","0","v1281062619","12.5.15.1","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 12","Male","Number","223","units","0","v1281062620","12.5.15.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 12","Female","Number","223","units","0","v1281062621","12.5.15.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade 12","Sex not reported","Number","223","units","0","v1281062622","12.5.15.4","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade not reported","Total, sex","Number","223","units","0","v1281062623","12.5.16.1","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade not reported","Male","Number","223","units","0","v1281062624","12.5.16.2","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade not reported","Female","Number","223","units","0","v1281062625","12.5.16.3","","..","","","0"
"2017/2018","Yukon","2016A000260","Indigenous, group not reported","Grade not reported","Sex not reported","Number","223","units","0","v1281062626","12.5.16.4","","..","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Total, grade","Total, sex","Number","223","units","0","v1281062627","13.1.1.1","5673","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Total, grade","Male","Number","223","units","0","v1281062628","13.1.1.2","2799","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Total, grade","Female","Number","223","units","0","v1281062629","13.1.1.3","2871","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Total, grade","Sex not reported","Number","223","units","0","v1281062630","13.1.1.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062631","13.1.2.1","291","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Junior Kindergarten  ","Male","Number","223","units","0","v1281062632","13.1.2.2","153","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Junior Kindergarten  ","Female","Number","223","units","0","v1281062633","13.1.2.3","135","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062634","13.1.2.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Kindergarten","Total, sex","Number","223","units","0","v1281062635","13.1.3.1","366","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Kindergarten","Male","Number","223","units","0","v1281062636","13.1.3.2","180","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Kindergarten","Female","Number","223","units","0","v1281062637","13.1.3.3","186","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Kindergarten","Sex not reported","Number","223","units","0","v1281062638","13.1.3.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 1","Total, sex","Number","223","units","0","v1281062639","13.1.4.1","369","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 1","Male","Number","223","units","0","v1281062640","13.1.4.2","192","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 1","Female","Number","223","units","0","v1281062641","13.1.4.3","177","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 1","Sex not reported","Number","223","units","0","v1281062642","13.1.4.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 2","Total, sex","Number","223","units","0","v1281062643","13.1.5.1","405","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 2","Male","Number","223","units","0","v1281062644","13.1.5.2","204","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 2","Female","Number","223","units","0","v1281062645","13.1.5.3","201","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 2","Sex not reported","Number","223","units","0","v1281062646","13.1.5.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 3","Total, sex","Number","223","units","0","v1281062647","13.1.6.1","378","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 3","Male","Number","223","units","0","v1281062648","13.1.6.2","207","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 3","Female","Number","223","units","0","v1281062649","13.1.6.3","171","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 3","Sex not reported","Number","223","units","0","v1281062650","13.1.6.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 4","Total, sex","Number","223","units","0","v1281062651","13.1.7.1","387","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 4","Male","Number","223","units","0","v1281062652","13.1.7.2","195","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 4","Female","Number","223","units","0","v1281062653","13.1.7.3","192","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 4","Sex not reported","Number","223","units","0","v1281062654","13.1.7.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 5","Total, sex","Number","223","units","0","v1281062655","13.1.8.1","378","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 5","Male","Number","223","units","0","v1281062656","13.1.8.2","186","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 5","Female","Number","223","units","0","v1281062657","13.1.8.3","189","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 5","Sex not reported","Number","223","units","0","v1281062658","13.1.8.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 6","Total, sex","Number","223","units","0","v1281062659","13.1.9.1","405","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 6","Male","Number","223","units","0","v1281062660","13.1.9.2","210","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 6","Female","Number","223","units","0","v1281062661","13.1.9.3","189","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 6","Sex not reported","Number","223","units","0","v1281062662","13.1.9.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 7","Total, sex","Number","223","units","0","v1281062663","13.1.10.1","378","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 7","Male","Number","223","units","0","v1281062664","13.1.10.2","189","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 7","Female","Number","223","units","0","v1281062665","13.1.10.3","189","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 7","Sex not reported","Number","223","units","0","v1281062666","13.1.10.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 8","Total, sex","Number","223","units","0","v1281062667","13.1.11.1","384","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 8","Male","Number","223","units","0","v1281062668","13.1.11.2","195","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 8","Female","Number","223","units","0","v1281062669","13.1.11.3","186","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 8","Sex not reported","Number","223","units","0","v1281062670","13.1.11.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 9","Total, sex","Number","223","units","0","v1281062671","13.1.12.1","342","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 9","Male","Number","223","units","0","v1281062672","13.1.12.2","165","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 9","Female","Number","223","units","0","v1281062673","13.1.12.3","174","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 9","Sex not reported","Number","223","units","0","v1281062674","13.1.12.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 10","Total, sex","Number","223","units","0","v1281062675","13.1.13.1","591","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 10","Male","Number","223","units","0","v1281062676","13.1.13.2","249","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 10","Female","Number","223","units","0","v1281062677","13.1.13.3","342","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 10","Sex not reported","Number","223","units","0","v1281062678","13.1.13.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 11","Total, sex","Number","223","units","0","v1281062679","13.1.14.1","426","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 11","Male","Number","223","units","0","v1281062680","13.1.14.2","204","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 11","Female","Number","223","units","0","v1281062681","13.1.14.3","222","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 11","Sex not reported","Number","223","units","0","v1281062682","13.1.14.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 12","Total, sex","Number","223","units","0","v1281062683","13.1.15.1","579","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 12","Male","Number","223","units","0","v1281062684","13.1.15.2","270","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 12","Female","Number","223","units","0","v1281062685","13.1.15.3","309","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade 12","Sex not reported","Number","223","units","0","v1281062686","13.1.15.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade not reported","Total, sex","Number","223","units","0","v1281062687","13.1.16.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade not reported","Male","Number","223","units","0","v1281062688","13.1.16.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade not reported","Female","Number","223","units","0","v1281062689","13.1.16.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Total, Indigenous identity","Grade not reported","Sex not reported","Number","223","units","0","v1281062690","13.1.16.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Total, grade","Total, sex","Number","223","units","0","v1281062691","13.2.1.1","3762","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Total, grade","Male","Number","223","units","0","v1281062692","13.2.1.2","1842","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Total, grade","Female","Number","223","units","0","v1281062693","13.2.1.3","1920","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Total, grade","Sex not reported","Number","223","units","0","v1281062694","13.2.1.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062695","13.2.2.1","180","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Junior Kindergarten  ","Male","Number","223","units","0","v1281062696","13.2.2.2","93","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Junior Kindergarten  ","Female","Number","223","units","0","v1281062697","13.2.2.3","87","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062698","13.2.2.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Kindergarten","Total, sex","Number","223","units","0","v1281062699","13.2.3.1","228","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Kindergarten","Male","Number","223","units","0","v1281062700","13.2.3.2","108","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Kindergarten","Female","Number","223","units","0","v1281062701","13.2.3.3","117","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Kindergarten","Sex not reported","Number","223","units","0","v1281062702","13.2.3.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 1","Total, sex","Number","223","units","0","v1281062703","13.2.4.1","237","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 1","Male","Number","223","units","0","v1281062704","13.2.4.2","120","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 1","Female","Number","223","units","0","v1281062705","13.2.4.3","120","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 1","Sex not reported","Number","223","units","0","v1281062706","13.2.4.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 2","Total, sex","Number","223","units","0","v1281062707","13.2.5.1","246","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 2","Male","Number","223","units","0","v1281062708","13.2.5.2","126","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 2","Female","Number","223","units","0","v1281062709","13.2.5.3","120","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 2","Sex not reported","Number","223","units","0","v1281062710","13.2.5.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 3","Total, sex","Number","223","units","0","v1281062711","13.2.6.1","234","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 3","Male","Number","223","units","0","v1281062712","13.2.6.2","126","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 3","Female","Number","223","units","0","v1281062713","13.2.6.3","111","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 3","Sex not reported","Number","223","units","0","v1281062714","13.2.6.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 4","Total, sex","Number","223","units","0","v1281062715","13.2.7.1","258","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 4","Male","Number","223","units","0","v1281062716","13.2.7.2","129","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 4","Female","Number","223","units","0","v1281062717","13.2.7.3","126","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 4","Sex not reported","Number","223","units","0","v1281062718","13.2.7.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 5","Total, sex","Number","223","units","0","v1281062719","13.2.8.1","252","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 5","Male","Number","223","units","0","v1281062720","13.2.8.2","135","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 5","Female","Number","223","units","0","v1281062721","13.2.8.3","117","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 5","Sex not reported","Number","223","units","0","v1281062722","13.2.8.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 6","Total, sex","Number","223","units","0","v1281062723","13.2.9.1","264","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 6","Male","Number","223","units","0","v1281062724","13.2.9.2","141","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 6","Female","Number","223","units","0","v1281062725","13.2.9.3","123","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 6","Sex not reported","Number","223","units","0","v1281062726","13.2.9.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 7","Total, sex","Number","223","units","0","v1281062727","13.2.10.1","237","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 7","Male","Number","223","units","0","v1281062728","13.2.10.2","117","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 7","Female","Number","223","units","0","v1281062729","13.2.10.3","120","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 7","Sex not reported","Number","223","units","0","v1281062730","13.2.10.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 8","Total, sex","Number","223","units","0","v1281062731","13.2.11.1","267","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 8","Male","Number","223","units","0","v1281062732","13.2.11.2","129","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 8","Female","Number","223","units","0","v1281062733","13.2.11.3","141","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 8","Sex not reported","Number","223","units","0","v1281062734","13.2.11.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 9","Total, sex","Number","223","units","0","v1281062735","13.2.12.1","225","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 9","Male","Number","223","units","0","v1281062736","13.2.12.2","108","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 9","Female","Number","223","units","0","v1281062737","13.2.12.3","117","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 9","Sex not reported","Number","223","units","0","v1281062738","13.2.12.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 10","Total, sex","Number","223","units","0","v1281062739","13.2.13.1","366","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 10","Male","Number","223","units","0","v1281062740","13.2.13.2","153","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 10","Female","Number","223","units","0","v1281062741","13.2.13.3","213","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 10","Sex not reported","Number","223","units","0","v1281062742","13.2.13.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 11","Total, sex","Number","223","units","0","v1281062743","13.2.14.1","318","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 11","Male","Number","223","units","0","v1281062744","13.2.14.2","147","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 11","Female","Number","223","units","0","v1281062745","13.2.14.3","171","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 11","Sex not reported","Number","223","units","0","v1281062746","13.2.14.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 12","Total, sex","Number","223","units","0","v1281062747","13.2.15.1","450","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 12","Male","Number","223","units","0","v1281062748","13.2.15.2","210","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 12","Female","Number","223","units","0","v1281062749","13.2.15.3","240","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade 12","Sex not reported","Number","223","units","0","v1281062750","13.2.15.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade not reported","Total, sex","Number","223","units","0","v1281062751","13.2.16.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade not reported","Male","Number","223","units","0","v1281062752","13.2.16.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade not reported","Female","Number","223","units","0","v1281062753","13.2.16.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","First Nations","Grade not reported","Sex not reported","Number","223","units","0","v1281062754","13.2.16.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Total, grade","Total, sex","Number","223","units","0","v1281062755","13.3.1.1","624","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Total, grade","Male","Number","223","units","0","v1281062756","13.3.1.2","321","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Total, grade","Female","Number","223","units","0","v1281062757","13.3.1.3","306","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Total, grade","Sex not reported","Number","223","units","0","v1281062758","13.3.1.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062759","13.3.2.1","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Junior Kindergarten  ","Male","Number","223","units","0","v1281062760","13.3.2.2","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Junior Kindergarten  ","Female","Number","223","units","0","v1281062761","13.3.2.3","15","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062762","13.3.2.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Kindergarten","Total, sex","Number","223","units","0","v1281062763","13.3.3.1","45","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Kindergarten","Male","Number","223","units","0","v1281062764","13.3.3.2","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Kindergarten","Female","Number","223","units","0","v1281062765","13.3.3.3","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Kindergarten","Sex not reported","Number","223","units","0","v1281062766","13.3.3.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 1","Total, sex","Number","223","units","0","v1281062767","13.3.4.1","42","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 1","Male","Number","223","units","0","v1281062768","13.3.4.2","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 1","Female","Number","223","units","0","v1281062769","13.3.4.3","18","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 1","Sex not reported","Number","223","units","0","v1281062770","13.3.4.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 2","Total, sex","Number","223","units","0","v1281062771","13.3.5.1","54","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 2","Male","Number","223","units","0","v1281062772","13.3.5.2","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 2","Female","Number","223","units","0","v1281062773","13.3.5.3","30","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 2","Sex not reported","Number","223","units","0","v1281062774","13.3.5.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 3","Total, sex","Number","223","units","0","v1281062775","13.3.6.1","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 3","Male","Number","223","units","0","v1281062776","13.3.6.2","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 3","Female","Number","223","units","0","v1281062777","13.3.6.3","18","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 3","Sex not reported","Number","223","units","0","v1281062778","13.3.6.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 4","Total, sex","Number","223","units","0","v1281062779","13.3.7.1","30","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 4","Male","Number","223","units","0","v1281062780","13.3.7.2","15","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 4","Female","Number","223","units","0","v1281062781","13.3.7.3","18","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 4","Sex not reported","Number","223","units","0","v1281062782","13.3.7.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 5","Total, sex","Number","223","units","0","v1281062783","13.3.8.1","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 5","Male","Number","223","units","0","v1281062784","13.3.8.2","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 5","Female","Number","223","units","0","v1281062785","13.3.8.3","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 5","Sex not reported","Number","223","units","0","v1281062786","13.3.8.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 6","Total, sex","Number","223","units","0","v1281062787","13.3.9.1","51","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 6","Male","Number","223","units","0","v1281062788","13.3.9.2","30","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 6","Female","Number","223","units","0","v1281062789","13.3.9.3","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 6","Sex not reported","Number","223","units","0","v1281062790","13.3.9.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 7","Total, sex","Number","223","units","0","v1281062791","13.3.10.1","42","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 7","Male","Number","223","units","0","v1281062792","13.3.10.2","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 7","Female","Number","223","units","0","v1281062793","13.3.10.3","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 7","Sex not reported","Number","223","units","0","v1281062794","13.3.10.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 8","Total, sex","Number","223","units","0","v1281062795","13.3.11.1","33","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 8","Male","Number","223","units","0","v1281062796","13.3.11.2","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 8","Female","Number","223","units","0","v1281062797","13.3.11.3","9","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 8","Sex not reported","Number","223","units","0","v1281062798","13.3.11.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 9","Total, sex","Number","223","units","0","v1281062799","13.3.12.1","42","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 9","Male","Number","223","units","0","v1281062800","13.3.12.2","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 9","Female","Number","223","units","0","v1281062801","13.3.12.3","21","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 9","Sex not reported","Number","223","units","0","v1281062802","13.3.12.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 10","Total, sex","Number","223","units","0","v1281062803","13.3.13.1","57","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 10","Male","Number","223","units","0","v1281062804","13.3.13.2","24","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 10","Female","Number","223","units","0","v1281062805","13.3.13.3","33","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 10","Sex not reported","Number","223","units","0","v1281062806","13.3.13.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 11","Total, sex","Number","223","units","0","v1281062807","13.3.14.1","51","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 11","Male","Number","223","units","0","v1281062808","13.3.14.2","27","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 11","Female","Number","223","units","0","v1281062809","13.3.14.3","24","","","","0"
